Week,Avg_Temp
2010-11,3.35
2010-11,4.7
2010-11,5.3
2010-11,10.3
2010-12,10.0
2010-12,3.35
2010-12,2.5
2010-12,2.2
2010-12,0.29999999999999993
2010-12,0.29999999999999993
2010-12,0.55
2010-12,-0.8499999999999999
2010-12,-3.05
2010-12,-1.15
2010-12,4.45
2010-12,8.850000000000003
2010-12,1.6500000000000004
2010-12,-6.1
2010-12,-4.75
2010-12,-3.05
2010-12,-1.4
2010-12,0.0
2010-12,0.8499999999999999
2010-12,-0.55
2010-12,0.5499999999999998
2010-12,0.5499999999999998
2010-12,0.29999999999999993
2010-12,1.35
2010-12,-1.95
2010-12,-3.6
2010-12,-4.45
2010-12,-0.5500000000000003
2010-12,1.1
2010-12,1.1
2010-12,4.7
2011-01,8.05
2011-01,6.4
2011-01,0.0
2011-01,1.65
2011-01,1.1
2011-01,-1.35
2011-01,-1.65
2011-01,-2.8
2011-01,-1.65
2011-01,-1.35
2011-01,-2.8
2011-01,-2.5
2011-01,-4.45
2011-01,-4.45
2011-01,-0.8500000000000001
2011-01,-0.25
2011-01,-5.0
2011-01,0.2999999999999998
2011-01,3.35
2011-01,0.29999999999999993
2011-01,-3.9
2011-01,-7.5
2011-01,-8.05
2011-01,-9.4
2011-01,-0.8000000000000003
2011-01,0.29999999999999993
2011-01,0.2500000000000001
2011-01,-0.55
2011-01,0.2500000000000001
2011-01,0.55
2011-01,-3.1
2011-02,-2.5
2011-02,0.25
2011-02,-1.65
2011-02,-1.95
2011-02,2.75
2011-02,5.0
2011-02,4.7
2011-02,-1.4
2011-02,-5.55
2011-02,-3.65
2011-02,-2.2
2011-02,1.65
2011-02,2.8
2011-02,8.6
2011-02,-0.55
2011-02,2.8000000000000003
2011-02,12.5
2011-02,13.6
2011-02,3.6
2011-02,-0.8499999999999996
2011-02,-0.8000000000000003
2011-02,-3.35
2011-02,-0.8499999999999996
2011-02,2.8
2011-02,7.5
2011-02,2.75
2011-02,6.65
2011-02,10.0
2011-03,4.2
2011-03,3.9
2011-03,-3.0500000000000003
2011-03,1.1
2011-03,10.55
2011-03,11.1
2011-03,6.4
2011-03,3.6
2011-03,4.15
2011-03,7.5
2011-03,8.600000000000001
2011-03,8.3
2011-03,8.35
2011-03,5.0
2011-03,4.7
2011-03,8.6
2011-03,12.5
2011-03,17.8
2011-03,9.15
2011-03,5.85
2011-03,4.7
2011-03,7.2
2011-03,2.2
2011-03,2.8
2011-03,1.6999999999999995
2011-03,0.5500000000000003
2011-03,2.5
2011-03,1.95
2011-03,4.4
2011-03,6.949999999999998
2011-03,4.449999999999998
2011-04,4.2
2011-04,8.05
2011-04,10.0
2011-04,11.65
2011-04,12.2
2011-04,8.05
2011-04,8.35
2011-04,7.5
2011-04,9.4
2011-04,10.55
2011-04,18.6
2011-04,14.7
2011-04,8.05
2011-04,14.75
2011-04,9.15
2011-04,8.9
2011-04,13.05
2011-04,12.75
2011-04,10.0
2011-04,12.75
2011-04,11.65
2011-04,7.5
2011-04,11.1
2011-04,19.45
2011-04,18.6
2011-04,20.25
2011-04,20.0
2011-04,19.15
2011-04,16.4
2011-04,14.7
2011-05,15.3
2011-05,13.6
2011-05,18.35
2011-05,12.8
2011-05,13.05
2011-05,16.1
2011-05,17.5
2011-05,17.2
2011-05,16.95
2011-05,17.799999999999994
2011-05,16.4
2011-05,17.2
2011-05,15.25
2011-05,15.85
2011-05,17.5
2011-05,14.2
2011-05,13.35
2011-05,15.8
2011-05,19.75
2011-05,15.85
2011-05,19.200000000000006
2011-05,13.3
2011-05,16.1
2011-05,23.05
2011-05,23.6
2011-05,21.700000000000006
2011-05,23.3
2011-05,24.15
2011-05,23.6
2011-05,25.55
2011-05,26.15
2011-06,26.4
2011-06,21.7
2011-06,19.15
2011-06,19.45
2011-06,17.200000000000006
2011-06,21.4
2011-06,24.75
2011-06,28.6
2011-06,27.8
2011-06,25.85
2011-06,18.6
2011-06,18.85
2011-06,19.2
2011-06,18.3
2011-06,20.8
2011-06,22.8
2011-06,21.1
2011-06,23.05
2011-06,24.450000000000006
2011-06,23.3
2011-06,24.450000000000006
2011-06,24.2
2011-06,20.3
2011-06,19.700000000000006
2011-06,22.25
2011-06,22.5
2011-06,23.35
2011-06,25.25
2011-06,24.200000000000006
2011-06,23.05
2011-07,22.75
2011-07,25.0
2011-07,21.950000000000006
2011-07,25.55
2011-07,25.85
2011-07,27.25
2011-07,28.3
2011-07,24.7
2011-07,25.25
2011-07,25.0
2011-07,28.05
2011-07,29.75
2011-07,25.3
2011-07,23.35
2011-07,24.75
2011-07,26.65
2011-07,27.5
2011-07,29.45
2011-07,29.15
2011-07,27.8
2011-07,30.0
2011-07,34.45
2011-07,33.05
2011-07,29.2
2011-07,23.35
2011-07,26.4
2011-07,24.45
2011-07,26.15
2011-07,25.3
2011-07,28.05
2011-07,27.25
2011-08,28.05
2011-08,27.8
2011-08,25.25
2011-08,24.15
2011-08,25.55
2011-08,25.8
2011-08,27.25
2011-08,27.75
2011-08,25.0
2011-08,25.55
2011-08,24.200000000000006
2011-08,23.35
2011-08,25.0
2011-08,20.8
2011-08,22.5
2011-08,21.950000000000006
2011-08,24.45
2011-08,23.85
2011-08,23.6
2011-08,23.6
2011-08,25.0
2011-08,21.65
2011-08,21.1
2011-08,23.05
2011-08,23.9
2011-08,25.0
2011-08,23.65
2011-08,21.1
2011-08,20.0
2011-08,21.950000000000006
2011-08,23.3
2011-09,23.6
2011-09,21.950000000000006
2011-09,23.6
2011-09,26.1
2011-09,24.7
2011-09,19.75
2011-09,18.35
2011-09,21.65
2011-09,24.15
2011-09,23.35
2011-09,19.75
2011-09,22.8
2011-09,23.6
2011-09,25.25
2011-09,18.05
2011-09,14.45
2011-09,15.0
2011-09,15.85
2011-09,15.55
2011-09,18.05
2011-09,20.0
2011-09,23.35
2011-09,21.700000000000006
2011-09,22.75
2011-09,23.9
2011-09,23.35
2011-09,22.8
2011-09,21.65
2011-09,19.450000000000006
2011-09,19.4
2011-10,14.7
2011-10,13.9
2011-10,11.65
2011-10,13.3
2011-10,16.7
2011-10,13.85
2011-10,13.9
2011-10,18.6
2011-10,22.25
2011-10,21.65
2011-10,19.75
2011-10,15.8
2011-10,16.65
2011-10,17.5
2011-10,15.25
2011-10,15.55
2011-10,16.1
2011-10,16.1
2011-10,16.15
2011-10,15.8
2011-10,11.65
2011-10,11.95
2011-10,12.5
2011-10,13.05
2011-10,13.35
2011-10,13.65
2011-10,9.7
2011-10,5.800000000000002
2011-10,3.9
2011-10,4.2
2011-10,7.25
2011-11,10.0
2011-11,9.75
2011-11,11.4
2011-11,8.35
2011-11,5.800000000000002
2011-11,7.75
2011-11,11.95
2011-11,15.85
2011-11,14.45
2011-11,13.85
2011-11,6.95
2011-11,8.9
2011-11,12.2
2011-11,16.4
2011-11,16.35
2011-11,13.35
2011-11,8.05
2011-11,5.0
2011-11,6.949999999999998
2011-11,13.85
2011-11,11.4
2011-11,8.05
2011-11,7.8
2011-11,7.5
2011-11,11.95
2011-11,14.15
2011-11,12.75
2011-11,17.200000000000006
2011-11,14.75
2011-11,8.6
2011-12,6.4
2011-12,7.5
2011-12,5.550000000000002
2011-12,9.2
2011-12,11.65
2011-12,15.0
2011-12,11.15
2011-12,4.7
2011-12,6.65
2011-12,3.9
2011-12,1.1
2011-12,3.65
2011-12,4.15
2011-12,6.1
2011-12,11.65
2011-12,10.0
2011-12,2.5
2011-12,-3.1
2011-12,3.0500000000000003
2011-12,6.95
2011-12,11.15
2011-12,11.65
2011-12,5.55
2011-12,0.2500000000000001
2011-12,3.6
2011-12,5.25
2011-12,8.6
2011-12,4.7
2011-12,-0.5500000000000003
2011-12,6.699999999999998
2011-12,10.0
2012-01,8.05
2012-01,5.3
2012-01,-4.4
2012-01,-6.699999999999998
2012-01,0.8000000000000003
2012-01,6.699999999999998
2012-01,12.25
2012-01,4.2
2012-01,2.2
2012-01,4.45
2012-01,5.85
2012-01,6.1
2012-01,3.9
2012-01,-1.4
2012-01,-6.1
2012-01,-3.3000000000000003
2012-01,6.949999999999998
2012-01,3.9
2012-01,-1.95
2012-01,-1.1
2012-01,-3.65
2012-01,-3.35
2012-01,6.4
2012-01,8.649999999999999
2012-01,4.45
2012-01,2.5
2012-01,9.7
2012-01,5.55
2012-01,3.9
2012-01,2.75
2012-01,9.15
2012-02,12.8
2012-02,5.85
2012-02,2.8
2012-02,4.75
2012-02,2.2
2012-02,5.6
2012-02,6.35
2012-02,1.35
2012-02,3.6
2012-02,4.15
2012-02,1.65
2012-02,-3.35
2012-02,2.25
2012-02,5.25
2012-02,5.85
2012-02,4.45
2012-02,7.5
2012-02,5.3
2012-02,4.2
2012-02,3.6
2012-02,3.9
2012-02,10.0
2012-02,11.1
2012-02,5.0
2012-02,3.9
2012-02,2.75
2012-02,8.6
2012-02,7.2
2012-02,4.449999999999998
2012-03,3.9
2012-03,3.1
2012-03,9.45
2012-03,4.7
2012-03,2.25
2012-03,1.4
2012-03,9.75
2012-03,16.7
2012-03,10.3
2012-03,2.2
2012-03,9.15
2012-03,15.0
2012-03,17.75
2012-03,15.55
2012-03,8.6
2012-03,8.35
2012-03,11.95
2012-03,12.8
2012-03,18.05
2012-03,17.8
2012-03,16.65
2012-03,19.450000000000006
2012-03,19.4
2012-03,13.3
2012-03,9.15
2012-03,6.65
2012-03,4.75
2012-03,13.05
2012-03,11.1
2012-03,9.15
2012-03,4.699999999999998
2012-04,8.35
2012-04,9.15
2012-04,11.1
2012-04,14.15
2012-04,10.0
2012-04,9.15
2012-04,10.25
2012-04,13.05
2012-04,13.6
2012-04,11.4
2012-04,8.899999999999997
2012-04,11.1
2012-04,12.2
2012-04,16.1
2012-04,19.7
2012-04,24.700000000000006
2012-04,20.85
2012-04,13.05
2012-04,14.7
2012-04,16.95
2012-04,16.95
2012-04,10.0
2012-04,8.899999999999997
2012-04,10.0
2012-04,11.4
2012-04,11.65
2012-04,9.15
2012-04,9.45
2012-04,11.95
2012-04,11.4
2012-05,15.3
2012-05,10.85
2012-05,12.2
2012-05,17.5
2012-05,15.25
2012-05,15.0
2012-05,14.7
2012-05,15.85
2012-05,17.25
2012-05,14.45
2012-05,14.7
2012-05,18.65
2012-05,22.2
2012-05,19.15
2012-05,17.200000000000006
2012-05,20.85
2012-05,16.95
2012-05,17.2
2012-05,19.2
2012-05,19.75
2012-05,15.3
2012-05,18.35
2012-05,20.85
2012-05,17.799999999999994
2012-05,19.75
2012-05,24.15
2012-05,22.5
2012-05,26.7
2012-05,25.85
2012-05,22.2
2012-05,22.5
2012-06,20.0
2012-06,20.0
2012-06,19.4
2012-06,14.7
2012-06,14.2
2012-06,17.2
2012-06,20.0
2012-06,21.4
2012-06,21.700000000000006
2012-06,23.9
2012-06,21.4
2012-06,20.25
2012-06,19.200000000000006
2012-06,20.85
2012-06,21.15
2012-06,21.15
2012-06,18.6
2012-06,18.05
2012-06,21.1
2012-06,27.75
2012-06,30.25
2012-06,26.65
2012-06,24.75
2012-06,23.9
2012-06,20.0
2012-06,18.3
2012-06,21.95
2012-06,25.55
2012-06,26.95
2012-06,29.45
2012-07,28.85
2012-07,26.65
2012-07,26.7
2012-07,27.2
2012-07,30.0
2012-07,28.05
2012-07,29.15
2012-07,27.75
2012-07,26.4
2012-07,25.6
2012-07,25.55
2012-07,26.4
2012-07,27.5
2012-07,26.1
2012-07,26.7
2012-07,26.95
2012-07,29.450000000000006
2012-07,30.3
2012-07,22.2
2012-07,19.15
2012-07,20.85
2012-07,23.3
2012-07,25.85
2012-07,28.05
2012-07,24.4
2012-07,25.55
2012-07,26.15
2012-07,23.6
2012-07,23.35
2012-07,23.6
2012-07,23.9
2012-08,23.35
2012-08,25.85
2012-08,27.8
2012-08,28.05
2012-08,27.8
2012-08,26.1
2012-08,24.15
2012-08,26.4
2012-08,26.950000000000006
2012-08,23.9
2012-08,27.25
2012-08,26.700000000000006
2012-08,25.3
2012-08,24.15
2012-08,23.6
2012-08,24.15
2012-08,24.700000000000006
2012-08,21.65
2012-08,20.0
2012-08,21.950000000000006
2012-08,23.35
2012-08,23.9
2012-08,25.0
2012-08,25.6
2012-08,25.55
2012-08,24.45
2012-08,24.15
2012-08,26.700000000000006
2012-08,22.75
2012-08,21.950000000000006
2012-08,26.7
2012-09,28.05
2012-09,24.75
2012-09,23.9
2012-09,23.9
2012-09,24.2
2012-09,23.65
2012-09,26.15
2012-09,22.2
2012-09,21.4
2012-09,18.3
2012-09,17.5
2012-09,20.85
2012-09,22.2
2012-09,22.25
2012-09,19.2
2012-09,18.6
2012-09,19.75
2012-09,21.65
2012-09,17.5
2012-09,16.4
2012-09,19.75
2012-09,20.0
2012-09,16.4
2012-09,15.55
2012-09,17.2
2012-09,21.1
2012-09,20.55
2012-09,18.1
2012-09,16.1
2012-09,16.4
2012-10,16.1
2012-10,18.65
2012-10,20.0
2012-10,21.1
2012-10,20.85
2012-10,18.6
2012-10,10.0
2012-10,9.75
2012-10,12.2
2012-10,15.3
2012-10,11.65
2012-10,9.45
2012-10,7.5
2012-10,16.4
2012-10,18.35
2012-10,11.95
2012-10,11.4
2012-10,14.15
2012-10,17.5
2012-10,16.4
2012-10,13.85
2012-10,14.15
2012-10,15.25
2012-10,14.15
2012-10,14.75
2012-10,16.1
2012-10,16.65
2012-10,13.9
2012-10,13.9
2012-10,10.25
2012-10,8.35
2012-11,8.35
2012-11,8.649999999999999
2012-11,7.5
2012-11,7.25
2012-11,4.45
2012-11,2.5
2012-11,2.2
2012-11,4.45
2012-11,6.949999999999998
2012-11,9.2
2012-11,13.9
2012-11,13.9
2012-11,10.55
2012-11,5.550000000000002
2012-11,4.45
2012-11,5.55
2012-11,7.25
2012-11,6.35
2012-11,5.550000000000002
2012-11,7.5
2012-11,8.05
2012-11,8.6
2012-11,9.7
2012-11,5.85
2012-11,2.5
2012-11,5.550000000000002
2012-11,3.35
2012-11,3.05
2012-11,3.6
2012-11,5.55
2012-12,3.6
2012-12,8.05
2012-12,12.5
2012-12,12.5
2012-12,8.05
2012-12,1.35
2012-12,4.75
2012-12,8.35
2012-12,7.8
2012-12,10.85
2012-12,9.7
2012-12,4.15
2012-12,5.0
2012-12,5.85
2012-12,5.800000000000002
2012-12,6.95
2012-12,5.25
2012-12,9.15
2012-12,6.1000000000000005
2012-12,5.0
2012-12,7.75
2012-12,2.75
2012-12,3.65
2012-12,2.5
2012-12,2.5
2012-12,0.8499999999999999
2012-12,1.4
2012-12,0.8499999999999999
2012-12,0.0
2012-12,-0.55
2012-12,0.5499999999999998
2013-01,0.5500000000000003
2013-01,-2.5
2013-01,-2.2
2013-01,0.8499999999999999
2013-01,2.8
2013-01,4.45
2013-01,5.0
2013-01,5.3
2013-01,6.65
2013-01,6.3500000000000005
2013-01,5.3
2013-01,6.95
2013-01,8.05
2013-01,8.3
2013-01,2.5
2013-01,1.4
2013-01,3.9
2013-01,-1.1
2013-01,4.75
2013-01,5.3
2013-01,-1.65
2013-01,-6.699999999999998
2013-01,-9.2
2013-01,-8.35
2013-01,-7.5
2013-01,-6.1
2013-01,-3.05
2013-01,0.2500000000000001
2013-01,5.800000000000002
2013-01,9.45
2013-01,7.500000000000001
2013-02,-2.5
2013-02,-4.45
2013-02,-2.75
2013-02,-3.05
2013-02,-1.1
2013-02,1.1
2013-02,-1.65
2013-02,-0.8499999999999999
2013-02,-3.05
2013-02,-2.8
2013-02,4.15
2013-02,4.45
2013-02,3.65
2013-02,4.2
2013-02,7.800000000000002
2013-02,2.2
2013-02,-3.9
2013-02,-3.3000000000000003
2013-02,5.0
2013-02,-0.30000000000000004
2013-02,-1.65
2013-02,-0.30000000000000004
2013-02,3.9
2013-02,4.7
2013-02,3.6
2013-02,4.2
2013-02,5.25
2013-02,7.25
2013-03,4.7
2013-03,1.9
2013-03,1.35
2013-03,1.4
2013-03,4.4
2013-03,4.449999999999998
2013-03,1.95
2013-03,2.5
2013-03,7.25
2013-03,6.1
2013-03,8.3
2013-03,10.0
2013-03,7.199999999999998
2013-03,1.65
2013-03,3.6000000000000005
2013-03,2.5
2013-03,0.7999999999999999
2013-03,-0.2500000000000001
2013-03,3.35
2013-03,3.6
2013-03,1.65
2013-03,1.4
2013-03,3.9
2013-03,4.45
2013-03,3.3000000000000003
2013-03,7.25
2013-03,6.949999999999998
2013-03,6.699999999999998
2013-03,8.600000000000001
2013-03,9.7
2013-03,9.45
2013-04,9.75
2013-04,3.35
2013-04,4.2
2013-04,6.15
2013-04,11.4
2013-04,6.4
2013-04,8.600000000000001
2013-04,16.7
2013-04,19.2
2013-04,18.05
2013-04,11.95
2013-04,6.65
2013-04,9.7
2013-04,10.85
2013-04,10.85
2013-04,12.75
2013-04,17.25
2013-04,12.8
2013-04,17.25
2013-04,10.85
2013-04,7.800000000000002
2013-04,8.9
2013-04,8.35
2013-04,13.65
2013-04,13.35
2013-04,14.7
2013-04,15.3
2013-04,15.6
2013-04,12.5
2013-04,15.3
2013-05,14.45
2013-05,15.8
2013-05,14.15
2013-05,14.75
2013-05,12.8
2013-05,14.2
2013-05,17.2
2013-05,15.0
2013-05,16.1
2013-05,20.55
2013-05,18.6
2013-05,15.85
2013-05,10.8
2013-05,10.85
2013-05,15.85
2013-05,21.4
2013-05,18.3
2013-05,15.8
2013-05,13.9
2013-05,20.25
2013-05,25.0
2013-05,20.3
2013-05,22.25
2013-05,12.75
2013-05,9.7
2013-05,13.9
2013-05,16.7
2013-05,16.65
2013-05,21.1
2013-05,27.200000000000006
2013-05,28.05
2013-06,27.5
2013-06,25.85
2013-06,22.25
2013-06,18.9
2013-06,18.85
2013-06,18.05
2013-06,16.1
2013-06,19.45
2013-06,21.95
2013-06,18.9
2013-06,22.25
2013-06,21.35
2013-06,16.700000000000006
2013-06,16.95
2013-06,21.4
2013-06,22.5
2013-06,24.75
2013-06,23.35
2013-06,20.0
2013-06,21.7
2013-06,22.8
2013-06,23.6
2013-06,26.1
2013-06,28.3
2013-06,27.8
2013-06,26.35
2013-06,26.4
2013-06,26.1
2013-06,25.0
2013-06,26.4
2013-07,23.6
2013-07,25.0
2013-07,25.55
2013-07,27.25
2013-07,28.3
2013-07,29.45
2013-07,29.45
2013-07,27.25
2013-07,27.200000000000006
2013-07,26.65
2013-07,26.65
2013-07,22.5
2013-07,23.3
2013-07,27.75
2013-07,30.0
2013-07,29.7
2013-07,31.1
2013-07,31.950000000000006
2013-07,31.950000000000006
2013-07,30.55
2013-07,28.05
2013-07,26.95
2013-07,26.700000000000006
2013-07,24.15
2013-07,18.9
2013-07,23.3
2013-07,24.450000000000006
2013-07,23.35
2013-07,25.0
2013-07,23.85
2013-07,23.85
2013-08,21.65
2013-08,23.85
2013-08,22.8
2013-08,22.8
2013-08,21.15
2013-08,22.8
2013-08,23.9
2013-08,24.15
2013-08,26.35
2013-08,24.700000000000006
2013-08,22.75
2013-08,24.450000000000006
2013-08,22.5
2013-08,19.700000000000006
2013-08,20.3
2013-08,22.8
2013-08,23.35
2013-08,22.2
2013-08,22.5
2013-08,25.55
2013-08,27.200000000000006
2013-08,23.65
2013-08,24.75
2013-08,22.5
2013-08,23.05
2013-08,24.45
2013-08,26.15
2013-08,25.85
2013-08,24.2
2013-08,25.25
2013-08,26.4
2013-09,26.4
2013-09,25.55
2013-09,23.9
2013-09,23.05
2013-09,22.25
2013-09,18.05
2013-09,20.85
2013-09,23.05
2013-09,18.35
2013-09,25.3
2013-09,30.3
2013-09,25.85
2013-09,20.0
2013-09,15.8
2013-09,16.7
2013-09,18.05
2013-09,14.15
2013-09,16.4
2013-09,19.200000000000006
2013-09,20.85
2013-09,20.55
2013-09,16.4
2013-09,14.45
2013-09,15.55
2013-09,16.95
2013-09,18.05
2013-09,17.25
2013-09,18.05
2013-09,18.05
2013-09,18.6
2013-10,21.4
2013-10,23.05
2013-10,21.4
2013-10,24.45
2013-10,21.1
2013-10,19.700000000000006
2013-10,20.0
2013-10,15.8
2013-10,14.2
2013-10,15.25
2013-10,17.8
2013-10,18.9
2013-10,15.8
2013-10,15.0
2013-10,16.95
2013-10,16.35
2013-10,19.450000000000006
2013-10,16.4
2013-10,14.45
2013-10,13.6
2013-10,14.45
2013-10,15.0
2013-10,10.0
2013-10,8.6
2013-10,8.05
2013-10,8.9
2013-10,11.1
2013-10,11.1
2013-10,10.0
2013-10,11.95
2013-10,15.3
2013-11,18.05
2013-11,16.4
2013-11,7.800000000000002
2013-11,4.75
2013-11,8.9
2013-11,12.75
2013-11,12.25
2013-11,7.2
2013-11,6.65
2013-11,11.4
2013-11,8.899999999999997
2013-11,5.3
2013-11,1.15
2013-11,5.85
2013-11,10.3
2013-11,11.4
2013-11,13.1
2013-11,14.45
2013-11,6.4
2013-11,3.35
2013-11,6.4
2013-11,12.25
2013-11,5.85
2013-11,-2.95
2013-11,-1.6
2013-11,4.45
2013-11,9.2
2013-11,0.35
2013-11,1.15
2013-11,0.05000000000000005
2013-12,5.800000000000002
2013-12,7.2
2013-12,7.5
2013-12,8.05
2013-12,12.25
2013-12,9.75
2013-12,2.5
2013-12,-0.5
2013-12,1.7
2013-12,0.8999999999999999
2013-12,-1.05
2013-12,-2.95
2013-12,-1.6
2013-12,-2.2
2013-12,1.7000000000000002
2013-12,-1.6
2013-12,-2.15
2013-12,-1.0500000000000005
2013-12,3.65
2013-12,8.35
2013-12,14.45
2013-12,18.9
2013-12,11.7
2013-12,1.1999999999999995
2013-12,-3.8
2013-12,0.6000000000000001
2013-12,1.95
2013-12,7.5
2013-12,6.95
2013-12,1.15
2013-12,-3.0
2014-01,-1.85
2014-01,-3.5500000000000003
2014-01,-10.2
2014-01,-7.399999999999999
2014-01,0.8500000000000001
2014-01,2.8500000000000005
2014-01,-11.3
2014-01,-9.1
2014-01,-2.75
2014-01,0.8999999999999999
2014-01,8.6
2014-01,7.75
2014-01,6.699999999999998
2014-01,8.9
2014-01,6.1000000000000005
2014-01,3.9
2014-01,3.65
2014-01,1.7
2014-01,-0.5
2014-01,3.65
2014-01,-6.05
2014-01,-11.55
2014-01,-10.2
2014-01,-9.35
2014-01,-4.6
2014-01,-3.55
2014-01,0.3500000000000001
2014-01,-8.5
2014-01,-7.4
2014-01,-4.9
2014-01,0.05000000000000005
2014-02,4.7
2014-02,8.6
2014-02,1.6999999999999995
2014-02,-1.9
2014-02,-0.25
2014-02,-3.0
2014-02,-2.15
2014-02,-3.8
2014-02,-3.25
2014-02,-3.8
2014-02,-6.0
2014-02,-7.15
2014-02,-1.0499999999999998
2014-02,1.95
2014-02,0.049999999999999815
2014-02,-3.5
2014-02,-3.85
2014-02,0.3499999999999999
2014-02,4.15
2014-02,6.699999999999998
2014-02,5.800000000000002
2014-02,8.3
2014-02,9.15
2014-02,2.0
2014-02,-1.85
2014-02,-3.55
2014-02,-4.4
2014-02,-8.5
2014-03,-1.9
2014-03,2.2
2014-03,-4.1
2014-03,-6.05
2014-03,0.3499999999999999
2014-03,-4.65
2014-03,-0.20000000000000015
2014-03,7.8
2014-03,4.45
2014-03,6.4
2014-03,13.05
2014-03,6.65
2014-03,-3.85
2014-03,1.15
2014-03,10.0
2014-03,2.3
2014-03,-1.6
2014-03,2.0
2014-03,3.9
2014-03,8.3
2014-03,7.25
2014-03,11.1
2014-03,1.4499999999999995
2014-03,-2.15
2014-03,0.3499999999999999
2014-03,-1.0499999999999998
2014-03,0.6000000000000001
2014-03,9.75
2014-03,10.55
2014-03,6.65
2014-03,7.75
2014-04,9.75
2014-04,8.899999999999997
2014-04,13.6
2014-04,6.3500000000000005
2014-04,8.3
2014-04,9.15
2014-04,8.899999999999997
2014-04,12.8
2014-04,11.65
2014-04,10.0
2014-04,18.6
2014-04,16.4
2014-04,18.6
2014-04,19.45
2014-04,8.9
2014-04,4.45
2014-04,5.550000000000002
2014-04,5.55
2014-04,12.5
2014-04,11.4
2014-04,12.2
2014-04,16.15
2014-04,11.4
2014-04,11.15
2014-04,11.95
2014-04,13.6
2014-04,11.65
2014-04,13.3
2014-04,8.6
2014-04,8.05
2014-05,18.1
2014-05,17.200000000000006
2014-05,16.95
2014-05,15.25
2014-05,15.55
2014-05,16.4
2014-05,15.3
2014-05,13.35
2014-05,15.0
2014-05,21.1
2014-05,21.7
2014-05,23.6
2014-05,17.25
2014-05,16.4
2014-05,18.05
2014-05,17.2
2014-05,16.4
2014-05,15.0
2014-05,15.8
2014-05,18.65
2014-05,20.25
2014-05,17.2
2014-05,17.5
2014-05,17.5
2014-05,19.75
2014-05,24.45
2014-05,23.9
2014-05,15.0
2014-05,14.75
2014-05,18.35
2014-05,18.35
2014-06,18.9
2014-06,20.85
2014-06,24.450000000000006
2014-06,22.5
2014-06,20.25
2014-06,20.25
2014-06,21.7
2014-06,24.45
2014-06,20.0
2014-06,21.65
2014-06,18.6
2014-06,19.2
2014-06,22.200000000000006
2014-06,19.45
2014-06,20.85
2014-06,22.2
2014-06,26.7
2014-06,28.05
2014-06,22.5
2014-06,21.950000000000006
2014-06,21.15
2014-06,21.950000000000006
2014-06,22.75
2014-06,23.6
2014-06,25.25
2014-06,25.25
2014-06,23.85
2014-06,24.75
2014-06,24.15
2014-06,24.75
2014-07,26.95
2014-07,27.5
2014-07,25.6
2014-07,20.8
2014-07,22.2
2014-07,23.9
2014-07,27.200000000000006
2014-07,27.25
2014-07,26.4
2014-07,25.25
2014-07,25.85
2014-07,25.55
2014-07,25.25
2014-07,25.55
2014-07,26.1
2014-07,23.6
2014-07,23.3
2014-07,22.5
2014-07,22.2
2014-07,22.8
2014-07,24.4
2014-07,25.85
2014-07,26.65
2014-07,23.9
2014-07,23.35
2014-07,23.9
2014-07,25.55
2014-07,23.9
2014-07,21.1
2014-07,21.95
2014-07,23.9
2014-08,25.3
2014-08,20.25
2014-08,21.65
2014-08,25.0
2014-08,26.950000000000006
2014-08,24.700000000000006
2014-08,23.6
2014-08,23.3
2014-08,24.75
2014-08,25.55
2014-08,26.15
2014-08,23.6
2014-08,23.9
2014-08,21.1
2014-08,19.450000000000006
2014-08,21.4
2014-08,23.35
2014-08,22.2
2014-08,22.75
2014-08,25.0
2014-08,23.3
2014-08,22.200000000000006
2014-08,22.2
2014-08,22.25
2014-08,24.450000000000006
2014-08,26.4
2014-08,26.65
2014-08,23.35
2014-08,21.4
2014-08,22.5
2014-08,27.5
2014-09,27.5
2014-09,29.15
2014-09,26.1
2014-09,25.6
2014-09,26.4
2014-09,26.1
2014-09,22.75
2014-09,21.1
2014-09,20.0
2014-09,21.95
2014-09,24.450000000000006
2014-09,21.15
2014-09,17.5
2014-09,16.7
2014-09,17.25
2014-09,17.75
2014-09,17.8
2014-09,19.15
2014-09,15.55
2014-09,18.9
2014-09,21.65
2014-09,17.25
2014-09,16.4
2014-09,18.05
2014-09,15.85
2014-09,19.7
2014-09,21.95
2014-09,23.35
2014-09,22.75
2014-09,19.2
2014-10,17.200000000000006
2014-10,18.6
2014-10,17.5
2014-10,15.85
2014-10,11.95
2014-10,15.3
2014-10,19.45
2014-10,19.75
2014-10,16.4
2014-10,14.45
2014-10,12.8
2014-10,13.05
2014-10,14.7
2014-10,20.8
2014-10,22.8
2014-10,18.9
2014-10,18.35
2014-10,17.200000000000006
2014-10,10.0
2014-10,10.6
2014-10,16.1
2014-10,12.2
2014-10,10.85
2014-10,13.9
2014-10,14.7
2014-10,14.45
2014-10,13.05
2014-10,16.95
2014-10,16.4
2014-10,11.65
2014-10,10.0
2014-11,6.95
2014-11,6.95
2014-11,10.0
2014-11,15.85
2014-11,15.55
2014-11,11.4
2014-11,8.05
2014-11,5.550000000000002
2014-11,10.85
2014-11,11.4
2014-11,13.6
2014-11,13.3
2014-11,5.550000000000002
2014-11,3.65
2014-11,3.1
2014-11,4.45
2014-11,7.75
2014-11,1.4500000000000002
2014-11,-1.65
2014-11,3.35
