"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.40","43.67","TORONTO","6158350","1969-05-02 06:00","1969","05","02","06:00","8.3","","0.0","","56","","","","","","","","","","","","","","Mainly Clear"
"-79.40","43.67","TORONTO","6158350","1969-05-02 07:00","1969","05","02","07:00","8.3","","0.6","","58","","9","","18","","16.1","","100.80","","","","","","Mainly Clear"
"-79.40","43.67","TORONTO","6158350","1969-05-02 08:00","1969","05","02","08:00","10.6","","2.8","","58","","","","","","","","","","","","","","Mainly Clear"
"-79.40","43.67","TORONTO","6158350","1969-05-02 09:00","1969","05","02","09:00","12.2","","2.8","","52","","","","","","","","","","","","","","Clear"
"-79.40","43.67","TORONTO","6158350","1969-05-02 10:00","1969","05","02","10:00","12.2","","3.3","","55","","","","","","","","","","","","","","Mostly Cloudy"
"-79.40","43.67","TORONTO","6158350","1969-05-02 11:00","1969","05","02","11:00","12.8","","3.9","","54","","","","","","","","","","","","","","Mainly Clear"
"-79.40","43.67","TORONTO","6158350","1969-05-02 12:00","1969","05","02","12:00","15.6","","5.0","","50","","9","","16","","","","100.63","","","","","","Mostly Cloudy"
"-79.40","43.67","TORONTO","6158350","1969-05-02 13:00","1969","05","02","13:00","17.8","","6.7","","49","","9","","19","","12.9","","100.43","","","","","","Mainly Clear"
"-79.40","43.67","TORONTO","6158350","1969-05-02 14:00","1969","05","02","14:00","15.0","","5.6","","53","","","","","","","","","","","","","","Cloudy"
"-79.40","43.67","TORONTO","6158350","1969-05-02 15:00","1969","05","02","15:00","14.4","","5.6","","55","","","","","","","","","","","","","","Cloudy"
"-79.40","43.67","TORONTO","6158350","1969-05-02 16:00","1969","05","02","16:00","14.4","","4.4","","51","","","","","","","","","","","","","","Mostly Cloudy"
"-79.40","43.67","TORONTO","6158350","1969-05-02 17:00","1969","05","02","17:00","15.6","","4.4","","48","","","","","","","","","","","","","","Mostly Cloudy"
"-79.40","43.67","TORONTO","6158350","1969-05-02 18:00","1969","05","02","18:00","15.0","","2.8","","44","","","","","","","","","","","","","","Mostly Cloudy"
"-79.40","43.67","TORONTO","6158350","1969-05-02 19:00","1969","05","02","19:00","16.7","","3.9","","42","","18","","16","","16.1","","99.89","","","","","","Mostly Cloudy"
"-79.40","43.67","TORONTO","6158350","1969-05-02 20:00","1969","05","02","20:00"
"-79.40","43.67","TORONTO","6158350","1969-05-02 21:00","1969","05","02","21:00"
"-79.40","43.67","TORONTO","6158350","1969-05-02 22:00","1969","05","02","22:00"
"-79.40","43.67","TORONTO","6158350","1969-05-02 23:00","1969","05","02","23:00"
"-79.40","43.67","TORONTO","6158350","1969-05-03 00:00","1969","05","03","00:00"
"-79.40","43.67","TORONTO","6158350","1969-05-03 01:00","1969","05","03","01:00"
"-79.40","43.67","TORONTO","6158350","1969-05-03 02:00","1969","05","03","02:00"
"-79.40","43.67","TORONTO","6158350","1969-05-03 03:00","1969","05","03","03:00"
"-79.40","43.67","TORONTO","6158350","1969-05-03 04:00","1969","05","03","04:00"
"-79.40","43.67","TORONTO","6158350","1969-05-03 05:00","1969","05","03","05:00"
"-79.40","43.67","TORONTO","6158350","1969-05-03 06:00","1969","05","03","06:00","12.8","","11.1","","91","","","","","","","","","","","","","","Mainly Clear"
"-79.40","43.67","TORONTO","6158350","1969-05-03 07:00","1969","05","03","07:00","14.4","","12.8","","90","","20","","3","","16.1","","99.83","","","","","","Mainly Clear"
"-79.40","43.67","TORONTO","6158350","1969-05-03 08:00","1969","05","03","08:00","16.7","","12.8","","79","","","","","","","","","","","","","","Mainly Clear"
"-79.40","43.67","TORONTO","6158350","1969-05-03 09:00","1969","05","03","09:00","18.3","","13.9","","74","","","","","","","","","","","","","","Mainly Clear"
"-79.40","43.67","TORONTO","6158350","1969-05-03 10:00","1969","05","03","10:00","19.4","","14.4","","73","","","","","","","","","","","","","","Mainly Clear"
"-79.40","43.67","TORONTO","6158350","1969-05-03 11:00","1969","05","03","11:00","18.3","","13.9","","74","","","","","","","","","","","","","","Mainly Clear"
"-79.40","43.67","TORONTO","6158350","1969-05-03 12:00","1969","05","03","12:00","18.9","","13.3","","71","","14","","10","","","","100.03","","","","","","Mostly Cloudy"
"-79.40","43.67","TORONTO","6158350","1969-05-03 13:00","1969","05","03","13:00","19.4","","13.9","","70","","14","","8","","24.1","","100.01","","","","","","Mostly Cloudy"
"-79.40","43.67","TORONTO","6158350","1969-05-03 14:00","1969","05","03","14:00","19.4","","12.2","","63","","","","","","","","","","","","","","Mainly Clear"
"-79.40","43.67","TORONTO","6158350","1969-05-03 15:00","1969","05","03","15:00","18.9","","10.6","","59","","","","","","","","","","","","","","Mainly Clear"
"-79.40","43.67","TORONTO","6158350","1969-05-03 16:00","1969","05","03","16:00","18.3","","11.1","","62","","","","","","","","","","","","","","Clear"
"-79.40","43.67","TORONTO","6158350","1969-05-03 17:00","1969","05","03","17:00","17.8","","10.0","","61","","","","","","","","","","","","","","Mainly Clear"
"-79.40","43.67","TORONTO","6158350","1969-05-03 18:00","1969","05","03","18:00","16.7","","8.9","","60","","","","","","","","","","","","","","Clear"
"-79.40","43.67","TORONTO","6158350","1969-05-03 19:00","1969","05","03","19:00","15.6","","8.9","","64","","36","","16","","24.1","","100.21","","","","","","Clear"
"-79.40","43.67","TORONTO","6158350","1969-05-03 20:00","1969","05","03","20:00"
"-79.40","43.67","TORONTO","6158350","1969-05-03 21:00","1969","05","03","21:00"
"-79.40","43.67","TORONTO","6158350","1969-05-03 22:00","1969","05","03","22:00"
"-79.40","43.67","TORONTO","6158350","1969-05-03 23:00","1969","05","03","23:00"
"-79.40","43.67","TORONTO","6158350","1969-05-04 00:00","1969","05","04","00:00"
"-79.40","43.67","TORONTO","6158350","1969-05-04 01:00","1969","05","04","01:00"
"-79.40","43.67","TORONTO","6158350","1969-05-04 02:00","1969","05","04","02:00"
"-79.40","43.67","TORONTO","6158350","1969-05-04 03:00","1969","05","04","03:00"
"-79.40","43.67","TORONTO","6158350","1969-05-04 04:00","1969","05","04","04:00"
"-79.40","43.67","TORONTO","6158350","1969-05-04 05:00","1969","05","04","05:00"
"-79.40","43.67","TORONTO","6158350","1969-05-04 06:00","1969","05","04","06:00"
"-79.40","43.67","TORONTO","6158350","1969-05-04 07:00","1969","05","04","07:00","9.4","","5.0","","74","","5","","16","","16.1","","100.60","","","","","","Mainly Clear"
"-79.40","43.67","TORONTO","6158350","1969-05-04 08:00","1969","05","04","08:00","11.7","","6.1","","69","","","","","","","","","","","","","","Mainly Clear"
"-79.40","43.67","TORONTO","6158350","1969-05-04 09:00","1969","05","04","09:00","12.8","","6.1","","64","","","","","","","","","","","","","","Mainly Clear"
"-79.40","43.67","TORONTO","6158350","1969-05-04 10:00","1969","05","04","10:00","12.8","","6.1","","64","","","","","","","","","","","","","","Mainly Clear"
"-79.40","43.67","TORONTO","6158350","1969-05-04 11:00","1969","05","04","11:00","14.4","","7.2","","63","","","","","","","","","","","","","","Mainly Clear"
"-79.40","43.67","TORONTO","6158350","1969-05-04 12:00","1969","05","04","12:00","13.9","","7.2","","64","","36","","16","","","","100.64","","","","","","Mostly Cloudy"
"-79.40","43.67","TORONTO","6158350","1969-05-04 13:00","1969","05","04","13:00","14.4","","7.8","","64","","9","","11","","24.1","","100.61","","","","","","Mostly Cloudy"
"-79.40","43.67","TORONTO","6158350","1969-05-04 14:00","1969","05","04","14:00","15.0","","7.8","","62","","","","","","","","","","","","","","Mainly Clear"
"-79.40","43.67","TORONTO","6158350","1969-05-04 15:00","1969","05","04","15:00","16.7","","8.9","","60","","","","","","","","","","","","","","Mainly Clear"
"-79.40","43.67","TORONTO","6158350","1969-05-04 16:00","1969","05","04","16:00","16.7","","8.9","","60","","","","","","","","","","","","","","Mainly Clear"
"-79.40","43.67","TORONTO","6158350","1969-05-04 17:00","1969","05","04","17:00","16.7","","8.9","","60","","","","","","","","","","","","","","Mainly Clear"
"-79.40","43.67","TORONTO","6158350","1969-05-04 18:00","1969","05","04","18:00","15.6","","8.9","","64","","","","","","","","","","","","","","Mainly Clear"
"-79.40","43.67","TORONTO","6158350","1969-05-04 19:00","1969","05","04","19:00","14.4","","7.8","","64","","25","","5","","25.0","","100.41","","","","","","Mostly Cloudy"
"-79.40","43.67","TORONTO","6158350","1969-05-04 20:00","1969","05","04","20:00"
"-79.40","43.67","TORONTO","6158350","1969-05-04 21:00","1969","05","04","21:00"
"-79.40","43.67","TORONTO","6158350","1969-05-04 22:00","1969","05","04","22:00"
"-79.40","43.67","TORONTO","6158350","1969-05-04 23:00","1969","05","04","23:00"
"-79.40","43.67","TORONTO","6158350","1969-05-05 00:00","1969","05","05","00:00"
"-79.40","43.67","TORONTO","6158350","1969-05-05 01:00","1969","05","05","01:00"
"-79.40","43.67","TORONTO","6158350","1969-05-05 02:00","1969","05","05","02:00"
"-79.40","43.67","TORONTO","6158350","1969-05-05 03:00","1969","05","05","03:00"
"-79.40","43.67","TORONTO","6158350","1969-05-05 04:00","1969","05","05","04:00"
"-79.40","43.67","TORONTO","6158350","1969-05-05 05:00","1969","05","05","05:00"
"-79.40","43.67","TORONTO","6158350","1969-05-05 06:00","1969","05","05","06:00","10.6","","3.3","","61","","","","","","","","","","","","","","Cloudy"
"-79.40","43.67","TORONTO","6158350","1969-05-05 07:00","1969","05","05","07:00","10.6","","4.4","","65","","7","","23","","16.1","","100.81","","","","","","Cloudy"
"-79.40","43.67","TORONTO","6158350","1969-05-05 08:00","1969","05","05","08:00","11.1","","3.9","","60","","","","","","","","","","","","","","Mostly Cloudy"
"-79.40","43.67","TORONTO","6158350","1969-05-05 09:00","1969","05","05","09:00","10.0","","2.8","","60","","","","","","","","","","","","","","Cloudy"
"-79.40","43.67","TORONTO","6158350","1969-05-05 10:00","1969","05","05","10:00","10.6","","0.6","","51","","","","","","","","","","","","","","Mostly Cloudy"
"-79.40","43.67","TORONTO","6158350","1969-05-05 11:00","1969","05","05","11:00","11.1","","2.2","","53","","","","","","","","","","","","","","Cloudy"
"-79.40","43.67","TORONTO","6158350","1969-05-05 12:00","1969","05","05","12:00","10.6","","0.6","","49","","9","","21","","","","100.80","","","","","","Mostly Cloudy"
"-79.40","43.67","TORONTO","6158350","1969-05-05 13:00","1969","05","05","13:00","11.1","","2.2","","53","","14","","16","","24.1","","100.77","","","","","","Mostly Cloudy"
"-79.40","43.67","TORONTO","6158350","1969-05-05 14:00","1969","05","05","14:00","11.7","","2.2","","53","","","","","","","","","","","","","","Mainly Clear"
"-79.40","43.67","TORONTO","6158350","1969-05-05 15:00","1969","05","05","15:00","12.8","","4.4","","56","","","","","","","","","","","","","","Mainly Clear"
"-79.40","43.67","TORONTO","6158350","1969-05-05 16:00","1969","05","05","16:00","12.8","","4.4","","56","","","","","","","","","","","","","","Mainly Clear"
"-79.40","43.67","TORONTO","6158350","1969-05-05 17:00","1969","05","05","17:00","12.2","","4.4","","60","","","","","","","","","","","","","","Mainly Clear"
"-79.40","43.67","TORONTO","6158350","1969-05-05 18:00","1969","05","05","18:00","11.7","","4.4","","61","","","","","","","","","","","","","","Mainly Clear"
"-79.40","43.67","TORONTO","6158350","1969-05-05 19:00","1969","05","05","19:00","11.1","","4.4","","64","","23","","3","","32.2","","100.44","","","","","","Mainly Clear"
"-79.40","43.67","TORONTO","6158350","1969-05-05 20:00","1969","05","05","20:00"
"-79.40","43.67","TORONTO","6158350","1969-05-05 21:00","1969","05","05","21:00"
"-79.40","43.67","TORONTO","6158350","1969-05-05 22:00","1969","05","05","22:00"
"-79.40","43.67","TORONTO","6158350","1969-05-05 23:00","1969","05","05","23:00"
"-79.40","43.67","TORONTO","6158350","1969-05-06 00:00","1969","05","06","00:00"
"-79.40","43.67","TORONTO","6158350","1969-05-06 01:00","1969","05","06","01:00"
"-79.40","43.67","TORONTO","6158350","1969-05-06 02:00","1969","05","06","02:00"
"-79.40","43.67","TORONTO","6158350","1969-05-06 03:00","1969","05","06","03:00"
"-79.40","43.67","TORONTO","6158350","1969-05-06 04:00","1969","05","06","04:00"
"-79.40","43.67","TORONTO","6158350","1969-05-06 05:00","1969","05","06","05:00"
"-79.40","43.67","TORONTO","6158350","1969-05-06 06:00","1969","05","06","06:00","6.7","","3.3","","78","","","","","","","","","","","","","","Clear"
"-79.40","43.67","TORONTO","6158350","1969-05-06 07:00","1969","05","06","07:00","8.9","","5.0","","76","","9","","10","","19.3","","100.44","","","","","","Clear"
"-79.40","43.67","TORONTO","6158350","1969-05-06 08:00","1969","05","06","08:00","10.6","","5.6","","70","","","","","","","","","","","","","","Clear"
"-79.40","43.67","TORONTO","6158350","1969-05-06 09:00","1969","05","06","09:00","11.7","","5.0","","64","","","","","","","","","","","","","","Mainly Clear"
"-79.40","43.67","TORONTO","6158350","1969-05-06 10:00","1969","05","06","10:00","12.8","","6.1","","64","","","","","","","","","","","","","","Clear"
"-79.40","43.67","TORONTO","6158350","1969-05-06 11:00","1969","05","06","11:00","12.8","","1.1","","45","","","","","","","","","","","","","","Mostly Cloudy"
"-79.40","43.67","TORONTO","6158350","1969-05-06 12:00","1969","05","06","12:00","15.6","","-1.7","","31","","9","","23","","","","100.40","","","","","","Mostly Cloudy"
"-79.40","43.67","TORONTO","6158350","1969-05-06 13:00","1969","05","06","13:00","15.6","","-2.8","","28","","9","","24","","16.1","","100.39","","","","","","Mostly Cloudy"
"-79.40","43.67","TORONTO","6158350","1969-05-06 14:00","1969","05","06","14:00","16.7","","-1.1","","30","","","","","","","","","","","","","","Mainly Clear"
"-79.40","43.67","TORONTO","6158350","1969-05-06 15:00","1969","05","06","15:00","16.7","","-1.7","","28","","","","","","","","","","","","","","Mainly Clear"
"-79.40","43.67","TORONTO","6158350","1969-05-06 16:00","1969","05","06","16:00","13.3","","-3.3","","31","","","","","","","","","","","","","","Mostly Cloudy"
"-79.40","43.67","TORONTO","6158350","1969-05-06 17:00","1969","05","06","17:00","13.3","","-2.2","","34","","","","","","","","","","","","","","Mostly Cloudy"
"-79.40","43.67","TORONTO","6158350","1969-05-06 18:00","1969","05","06","18:00","11.7","","-3.9","","34","","","","","","","","","","","","","","Mostly Cloudy"
"-79.40","43.67","TORONTO","6158350","1969-05-06 19:00","1969","05","06","19:00","11.1","","-5.0","","32","","9","","23","","24.1","","100.24","","","","","","Cloudy"
"-79.40","43.67","TORONTO","6158350","1969-05-06 20:00","1969","05","06","20:00"
"-79.40","43.67","TORONTO","6158350","1969-05-06 21:00","1969","05","06","21:00"
"-79.40","43.67","TORONTO","6158350","1969-05-06 22:00","1969","05","06","22:00"
"-79.40","43.67","TORONTO","6158350","1969-05-06 23:00","1969","05","06","23:00"
"-79.40","43.67","TORONTO","6158350","1969-05-07 00:00","1969","05","07","00:00"
"-79.40","43.67","TORONTO","6158350","1969-05-07 01:00","1969","05","07","01:00"
"-79.40","43.67","TORONTO","6158350","1969-05-07 02:00","1969","05","07","02:00"
"-79.40","43.67","TORONTO","6158350","1969-05-07 03:00","1969","05","07","03:00"
"-79.40","43.67","TORONTO","6158350","1969-05-07 04:00","1969","05","07","04:00"
"-79.40","43.67","TORONTO","6158350","1969-05-07 05:00","1969","05","07","05:00"
"-79.40","43.67","TORONTO","6158350","1969-05-07 06:00","1969","05","07","06:00","8.3","","3.3","","71","","","","","","","","","","","","","","Cloudy"
"-79.40","43.67","TORONTO","6158350","1969-05-07 07:00","1969","05","07","07:00","8.9","","3.9","","72","","","","0","","16.1","","100.10","","","","","","Cloudy"
"-79.40","43.67","TORONTO","6158350","1969-05-07 08:00","1969","05","07","08:00","9.4","","5.0","","73","","","","","","","","","","","","","","Cloudy"
"-79.40","43.67","TORONTO","6158350","1969-05-07 09:00","1969","05","07","09:00","10.6","","5.6","","72","","","","","","","","","","","","","","Cloudy"
"-79.40","43.67","TORONTO","6158350","1969-05-07 10:00","1969","05","07","10:00","13.3","","7.2","","66","","","","","","","","","","","","","","Mostly Cloudy"
"-79.40","43.67","TORONTO","6158350","1969-05-07 11:00","1969","05","07","11:00","18.3","","10.0","","58","","9","","11","","","","100.13","","","","","","Haze"
"-79.40","43.67","TORONTO","6158350","1969-05-07 12:00","1969","05","07","12:00","16.1","","6.7","","54","","","","","","","","","","","","","","Haze"
"-79.40","43.67","TORONTO","6158350","1969-05-07 13:00","1969","05","07","13:00","15.0","","6.1","","56","","9","","10","","4.8","","100.12","","","","","","Haze"
"-79.40","43.67","TORONTO","6158350","1969-05-07 14:00","1969","05","07","14:00","16.1","","6.7","","54","","","","","","","","","","","","","","Haze"
"-79.40","43.67","TORONTO","6158350","1969-05-07 15:00","1969","05","07","15:00","15.6","","7.2","","58","","","","","","","","","","","","","","Haze"
"-79.40","43.67","TORONTO","6158350","1969-05-07 16:00","1969","05","07","16:00","16.1","","7.8","","57","","","","","","","","","","","","","","Haze"
"-79.40","43.67","TORONTO","6158350","1969-05-07 17:00","1969","05","07","17:00","16.7","","8.9","","60","","","","","","","","","","","","","","Haze"
"-79.40","43.67","TORONTO","6158350","1969-05-07 18:00","1969","05","07","18:00","17.8","","10.6","","63","","","","","","","","","","","","","","Haze"
"-79.40","43.67","TORONTO","6158350","1969-05-07 19:00","1969","05","07","19:00","17.8","","10.0","","59","","9","","21","","8.0","","100.05","","","","","","Haze"
"-79.40","43.67","TORONTO","6158350","1969-05-07 20:00","1969","05","07","20:00"
"-79.40","43.67","TORONTO","6158350","1969-05-07 21:00","1969","05","07","21:00"
"-79.40","43.67","TORONTO","6158350","1969-05-07 22:00","1969","05","07","22:00"
"-79.40","43.67","TORONTO","6158350","1969-05-07 23:00","1969","05","07","23:00"
"-79.40","43.67","TORONTO","6158350","1969-05-08 00:00","1969","05","08","00:00"
"-79.40","43.67","TORONTO","6158350","1969-05-08 01:00","1969","05","08","01:00"
"-79.40","43.67","TORONTO","6158350","1969-05-08 02:00","1969","05","08","02:00"
"-79.40","43.67","TORONTO","6158350","1969-05-08 03:00","1969","05","08","03:00"
"-79.40","43.67","TORONTO","6158350","1969-05-08 04:00","1969","05","08","04:00"
"-79.40","43.67","TORONTO","6158350","1969-05-08 05:00","1969","05","08","05:00"
"-79.40","43.67","TORONTO","6158350","1969-05-08 06:00","1969","05","08","06:00","12.2","","9.4","","84","","","","","","","","","","","","","","Cloudy"
"-79.40","43.67","TORONTO","6158350","1969-05-08 07:00","1969","05","08","07:00","10.6","","8.3","","87","","36","","11","","4.8","","99.50","","","","","","Rain,Fog"
"-79.40","43.67","TORONTO","6158350","1969-05-08 08:00","1969","05","08","08:00","10.6","","8.9","","94","","","","","","","","","","","","","","Rain,Fog"
"-79.40","43.67","TORONTO","6158350","1969-05-08 09:00","1969","05","08","09:00","12.2","","11.1","","94","","","","","","","","","","","","","","Heavy Rain,Fog"
"-79.40","43.67","TORONTO","6158350","1969-05-08 10:00","1969","05","08","10:00","12.2","","11.7","","96","","","","","","","","","","","","","","Rain,Fog"
"-79.40","43.67","TORONTO","6158350","1969-05-08 11:00","1969","05","08","11:00","14.4","","13.9","","97","","2","","6","","","","98.85","","","","","","Rain,Fog"
"-79.40","43.67","TORONTO","6158350","1969-05-08 12:00","1969","05","08","12:00","14.4","","13.9","","97","","","","","","","","","","","","","","Fog"
"-79.40","43.67","TORONTO","6158350","1969-05-08 13:00","1969","05","08","13:00","15.6","","15.0","","95","","20","","29","","12.9","","98.50","","","","","","Mostly Cloudy"
"-79.40","43.67","TORONTO","6158350","1969-05-08 14:00","1969","05","08","14:00","17.8","","14.4","","80","","","","","","","","","","","","","","Mostly Cloudy"
"-79.40","43.67","TORONTO","6158350","1969-05-08 15:00","1969","05","08","15:00","20.0","","14.4","","70","","","","","","","","","","","","","","Mostly Cloudy"
"-79.40","43.67","TORONTO","6158350","1969-05-08 16:00","1969","05","08","16:00","20.6","","15.0","","71","","","","","","","","","","25","","","","Mainly Clear"
"-79.40","43.67","TORONTO","6158350","1969-05-08 17:00","1969","05","08","17:00","20.6","","14.4","","67","","","","","","","","","","","","","","Haze"
"-79.40","43.67","TORONTO","6158350","1969-05-08 18:00","1969","05","08","18:00","18.9","","12.2","","66","","","","","","","","","","","","","","Cloudy"
"-79.40","43.67","TORONTO","6158350","1969-05-08 19:00","1969","05","08","19:00","15.0","","10.0","","71","","25","","37","","11.3","","98.43","","","","","","Cloudy"
"-79.40","43.67","TORONTO","6158350","1969-05-08 20:00","1969","05","08","20:00"
"-79.40","43.67","TORONTO","6158350","1969-05-08 21:00","1969","05","08","21:00"
"-79.40","43.67","TORONTO","6158350","1969-05-08 22:00","1969","05","08","22:00"
"-79.40","43.67","TORONTO","6158350","1969-05-08 23:00","1969","05","08","23:00"
"-79.40","43.67","TORONTO","6158350","1969-05-09 00:00","1969","05","09","00:00"
"-79.40","43.67","TORONTO","6158350","1969-05-09 01:00","1969","05","09","01:00"
"-79.40","43.67","TORONTO","6158350","1969-05-09 02:00","1969","05","09","02:00"
"-79.40","43.67","TORONTO","6158350","1969-05-09 03:00","1969","05","09","03:00"
"-79.40","43.67","TORONTO","6158350","1969-05-09 04:00","1969","05","09","04:00"
"-79.40","43.67","TORONTO","6158350","1969-05-09 05:00","1969","05","09","05:00"
"-79.40","43.67","TORONTO","6158350","1969-05-09 06:00","1969","05","09","06:00","10.0","","7.2","","84","","","","","","","","","","","","","","Cloudy"
"-79.40","43.67","TORONTO","6158350","1969-05-09 07:00","1969","05","09","07:00","10.6","","7.2","","81","","25","","10","","16.1","","98.37","","","","","","Cloudy"
"-79.40","43.67","TORONTO","6158350","1969-05-09 08:00","1969","05","09","08:00","11.1","","7.8","","79","","","","","","","","","","","","","","Cloudy"
"-79.40","43.67","TORONTO","6158350","1969-05-09 09:00","1969","05","09","09:00","12.2","","7.2","","72","","","","","","","","","","","","","","Cloudy"
"-79.40","43.67","TORONTO","6158350","1969-05-09 10:00","1969","05","09","10:00","12.2","","7.2","","72","","","","","","","","","","","","","","Cloudy"
"-79.40","43.67","TORONTO","6158350","1969-05-09 11:00","1969","05","09","11:00","11.7","","7.8","","76","","18","","5","","","","98.03","","","","","","Rain Showers"
"-79.40","43.67","TORONTO","6158350","1969-05-09 12:00","1969","05","09","12:00","11.1","","8.3","","83","","","","","","","","","","","","","","Rain Showers"
"-79.40","43.67","TORONTO","6158350","1969-05-09 13:00","1969","05","09","13:00","10.6","","7.8","","83","","14","","3","","9.7","","97.85","","","","","","Rain Showers,Fog"
"-79.40","43.67","TORONTO","6158350","1969-05-09 14:00","1969","05","09","14:00","10.6","","8.3","","85","","","","","","","","","","","","","","Rain Showers"
"-79.40","43.67","TORONTO","6158350","1969-05-09 15:00","1969","05","09","15:00","10.0","","7.8","","86","","","","","","","","","","","","","","Rain"
"-79.40","43.67","TORONTO","6158350","1969-05-09 16:00","1969","05","09","16:00","8.9","","6.7","","86","","","","","","","","","","","","","","Cloudy"
"-79.40","43.67","TORONTO","6158350","1969-05-09 17:00","1969","05","09","17:00","7.8","","5.0","","83","","","","","","","","","","","","","","Cloudy"
"-79.40","43.67","TORONTO","6158350","1969-05-09 18:00","1969","05","09","18:00","7.2","","5.6","","89","","","","","","","","","","","","","","Cloudy"
"-79.40","43.67","TORONTO","6158350","1969-05-09 19:00","1969","05","09","19:00","7.2","","5.6","","89","","18","","24","","8.0","","97.47","","","","","","Drizzle"
"-79.40","43.67","TORONTO","6158350","1969-05-09 20:00","1969","05","09","20:00"
"-79.40","43.67","TORONTO","6158350","1969-05-09 21:00","1969","05","09","21:00"
"-79.40","43.67","TORONTO","6158350","1969-05-09 22:00","1969","05","09","22:00"
